method,attack,seed,round,client,is_attacker,norm
source_aware,False,1,13,rsna_c,False,48.762271881103516
source_aware,False,1,13,rsna_b,False,71.77973937988281
source_aware,False,1,13,kerm_b,False,55.691585540771484
source_aware,False,1,14,rsna_a,False,59.522674560546875
source_aware,False,1,14,rsna_b,False,44.761566162109375
source_aware,False,1,14,kerm_b,False,85.3027114868164
source_aware,False,1,14,rsna_c,False,52.34110641479492
source_aware,False,1,15,kerm_b,False,58.74823760986328
source_aware,False,1,15,rsna_a,False,86.67196655273438
source_aware,False,1,15,kerm_a,False,55.37561798095703
source_aware,False,1,15,rsna_b,False,58.418392181396484
source_aware,False,1,16,rsna_b,False,53.12739944458008
source_aware,False,1,16,rsna_c,False,50.42844009399414
source_aware,False,1,16,kerm_b,False,77.92347717285156
source_aware,False,1,16,kerm_a,False,45.901187896728516
source_aware,False,1,17,rsna_a,False,83.35978698730469
source_aware,False,1,17,kerm_a,False,39.180049896240234
source_aware,False,1,17,rsna_b,False,46.835784912109375
source_aware,False,1,17,rsna_c,False,39.01561737060547
source_aware,False,1,18,rsna_c,False,57.97920608520508
source_aware,False,1,18,kerm_b,False,60.43829345703125
source_aware,False,1,18,rsna_b,False,50.249420166015625
source_aware,False,1,18,kerm_a,False,47.059974670410156
source_aware,False,1,19,rsna_a,False,109.8462905883789
source_aware,False,1,19,kerm_b,False,68.25023651123047
source_aware,False,1,19,kerm_a,False,44.00533676147461
source_aware,False,1,19,rsna_c,False,34.560821533203125
source_aware,False,1,20,kerm_a,False,53.71900939941406
source_aware,False,1,20,rsna_a,False,71.37114715576172
source_aware,False,1,20,rsna_b,False,46.272151947021484
source_aware,False,1,20,rsna_c,False,64.69194793701172
source_aware,False,1,21,kerm_b,False,77.23014831542969
source_aware,False,1,21,rsna_a,False,69.38217163085938
source_aware,False,1,21,rsna_b,False,38.428428649902344
source_aware,False,1,21,kerm_a,False,49.9447021484375
source_aware,False,1,22,rsna_c,False,85.52938079833984
source_aware,False,1,22,rsna_a,False,54.67500686645508
source_aware,False,1,22,kerm_b,False,95.81938171386719
source_aware,False,1,22,kerm_a,False,54.80397033691406
source_aware,False,1,23,rsna_c,False,47.76757049560547
source_aware,False,1,23,kerm_a,False,54.57317352294922
source_aware,False,1,23,rsna_b,False,46.68133544921875
source_aware,False,1,23,rsna_a,False,76.39825439453125
source_aware,False,1,24,kerm_a,False,42.53965759277344
source_aware,False,1,24,kerm_b,False,60.15457534790039
source_aware,False,1,24,rsna_b,False,49.55805587768555
source_aware,False,1,24,rsna_c,False,62.77924346923828
