method,attack,seed,round,client,is_attacker,norm
fedavg,none,0,18,rsna_01,False,28.375141143798828
fedavg,none,0,18,rsna_12,False,29.929012298583984
fedavg,none,0,18,kerm_01,False,25.25691795349121
fedavg,none,0,18,rsna_09,False,22.73409652709961
fedavg,none,0,18,rsna_08,False,19.85343360900879
fedavg,none,0,18,rsna_07,False,18.41670036315918
fedavg,none,0,18,kerm_06,False,19.656293869018555
fedavg,none,0,18,rsna_10,False,20.947267532348633
fedavg,none,0,18,rsna_03,False,23.20759391784668
fedavg,none,0,18,kerm_04,False,24.22240447998047
fedavg,none,0,18,rsna_04,False,22.365068435668945
fedavg,none,0,18,kerm_07,False,33.87824249267578
fedavg,none,0,19,rsna_02,False,27.0511417388916
fedavg,none,0,19,rsna_12,False,22.800689697265625
fedavg,none,0,19,rsna_09,False,19.29981231689453
fedavg,none,0,19,rsna_08,False,20.647912979125977
fedavg,none,0,19,rsna_01,False,27.61117172241211
fedavg,none,0,19,kerm_07,False,21.425546646118164
fedavg,none,0,19,rsna_10,False,18.103897094726562
fedavg,none,0,19,kerm_03,False,20.358768463134766
fedavg,none,0,19,rsna_05,False,22.70367431640625
fedavg,none,0,19,rsna_11,False,20.17458724975586
fedavg,none,0,19,rsna_06,False,20.03165626525879
fedavg,none,0,19,rsna_03,False,23.507598876953125
fedavg,none,0,19,kerm_05,False,18.328577041625977
fedavg,none,0,19,kerm_08,False,24.555652618408203
fedavg,none,0,19,rsna_04,False,22.549320220947266
fedavg,none,0,20,rsna_02,False,24.98282814025879
fedavg,none,0,20,kerm_06,False,24.36983299255371
fedavg,none,0,20,rsna_10,False,22.92767906188965
fedavg,none,0,20,kerm_04,False,21.34791374206543
fedavg,none,0,20,rsna_07,False,24.161558151245117
fedavg,none,0,20,kerm_05,False,23.425445556640625
fedavg,none,0,20,rsna_09,False,19.582599639892578
fedavg,none,0,20,rsna_11,False,20.6579647064209
fedavg,none,0,20,rsna_06,False,19.368776321411133
fedavg,none,0,20,rsna_05,False,25.344205856323242
fedavg,none,0,20,kerm_01,False,20.925941467285156
fedavg,none,0,20,rsna_08,False,19.723848342895508
fedavg,none,0,20,rsna_01,False,25.486013412475586
fedavg,none,0,20,rsna_04,False,20.6718807220459
fedavg,none,0,20,kerm_07,False,22.872325897216797
fedavg,none,0,21,kerm_01,False,20.669113159179688
fedavg,none,0,21,kerm_03,False,27.069265365600586
fedavg,none,0,21,rsna_05,False,20.29315185546875
fedavg,none,0,21,rsna_04,False,25.09935760498047
fedavg,none,0,21,kerm_02,False,23.176137924194336
fedavg,none,0,21,kerm_08,False,27.18991470336914
fedavg,none,0,21,rsna_09,False,20.8564395904541
fedavg,none,0,21,rsna_08,False,20.794483184814453
fedavg,none,0,21,rsna_10,False,20.255414962768555
fedavg,none,0,21,kerm_06,False,26.473417282104492
fedavg,none,0,21,kerm_07,False,22.958993911743164
fedavg,none,0,21,rsna_11,False,21.67328643798828
fedavg,none,0,21,rsna_02,False,25.856868743896484
fedavg,none,0,21,kerm_05,False,24.558712005615234
fedavg,none,0,21,rsna_12,False,24.557069778442383
fedavg,none,0,22,kerm_08,False,24.725133895874023
fedavg,none,0,22,kerm_04,False,19.531848907470703
fedavg,none,0,22,rsna_06,False,21.814058303833008
fedavg,none,0,22,kerm_05,False,19.512784957885742
fedavg,none,0,22,rsna_05,False,23.662073135375977
fedavg,none,0,22,kerm_06,False,27.43720054626465
fedavg,none,0,22,kerm_07,False,23.104114532470703
fedavg,none,0,22,kerm_01,False,22.883413314819336
fedavg,none,0,22,rsna_10,False,23.998003005981445
fedavg,none,0,22,rsna_09,False,18.209091186523438
fedavg,none,0,22,rsna_02,False,26.979129791259766
fedavg,none,0,22,kerm_03,False,27.215103149414062
fedavg,none,0,22,rsna_11,False,19.75605010986328
fedavg,none,0,22,rsna_12,False,21.680980682373047
fedavg,none,0,22,rsna_08,False,19.683124542236328
fedavg,none,0,23,rsna_04,False,27.132020950317383
fedavg,none,0,23,rsna_03,False,26.445898056030273
fedavg,none,0,23,kerm_03,False,27.34111213684082
fedavg,none,0,23,kerm_07,False,22.29046058654785
fedavg,none,0,23,kerm_06,False,22.653038024902344
fedavg,none,0,23,rsna_10,False,26.894685745239258
fedavg,none,0,23,rsna_07,False,20.374975204467773
fedavg,none,0,23,kerm_04,False,22.440061569213867
fedavg,none,0,23,rsna_09,False,19.541095733642578
fedavg,none,0,23,kerm_08,False,32.73789978027344
fedavg,none,0,23,rsna_01,False,28.648235321044922
fedavg,none,0,23,rsna_12,False,22.389768600463867
fedavg,none,0,23,rsna_06,False,23.18543815612793
fedavg,none,0,23,rsna_11,False,19.955169677734375
fedavg,none,0,23,kerm_02,False,34.76021194458008
fedavg,none,0,24,rsna_06,False,23.186229705810547
fedavg,none,0,24,kerm_05,False,19.34737777709961
fedavg,none,0,24,rsna_05,False,23.00076675415039
fedavg,none,0,24,rsna_10,False,18.869314193725586
fedavg,none,0,24,kerm_06,False,25.391639709472656
fedavg,none,0,24,kerm_01,False,25.684186935424805
fedavg,none,0,24,rsna_12,False,21.187946319580078
fedavg,none,0,24,rsna_01,False,30.79979133605957
fedavg,none,0,24,rsna_11,False,19.87909698486328
fedavg,none,0,24,rsna_02,False,29.489782333374023
fedavg,none,0,24,kerm_04,False,22.863616943359375
fedavg,none,0,24,kerm_08,False,27.578723907470703
fedavg,none,0,24,kerm_03,False,22.81529998779297
fedavg,none,0,24,rsna_03,False,30.807146072387695
fedavg,none,0,24,kerm_02,False,25.885757446289062
fedavg,none,0,25,kerm_04,False,22.572404861450195
fedavg,none,0,25,kerm_02,False,28.524288177490234
fedavg,none,0,25,rsna_06,False,19.72350311279297
fedavg,none,0,25,kerm_01,False,30.889005661010742
